State,County,Urban,PovertyRate,MedianFamilyIncome,LowAccessFlag,LowAccessPct
North Carolina,Cumberland,0,0,0,0,0
North Carolina,Currituck,0,5.6,82500,0,0.017640171
North Carolina,Currituck,0,6.9,67284,1,0.0657277
North Carolina,Currituck,0,8.3,81250,0,0.008700132
North Carolina,Currituck,0,14.5,80185,1,0.026406526
North Carolina,Currituck,0,14.6,58542,1,0.059682383
North Carolina,Currituck,0,13,44787,0,0.017999325
North Carolina,Currituck,0,7.2,60527,0,0.011069026
North Carolina,Currituck,0,0,0,0,0
North Carolina,Dare,1,2.7,96641,1,0.00515577
North Carolina,Dare,0,7.1,60056,0,0.002061481
North Carolina,Dare,1,6.5,65625,1,0
North Carolina,Dare,1,11,57922,1,0.032203169
North Carolina,Dare,1,9,64637,1,0.018381963
North Carolina,Dare,0,14,42390,0,0.021922428
North Carolina,Dare,0,7.8,56786,1,0.032656736
North Carolina,Dare,1,14.5,65044,1,0.031940483
North Carolina,Dare,0,5.8,52917,0,0.033103542
North Carolina,Dare,0,0,0,0,0
North Carolina,Dare,0,0,0,0,0
North Carolina,Davidson,1,3.6,58190,1,0.002193706
North Carolina,Davidson,0,9,75804,0,0.009135478
North Carolina,Davidson,0,8.1,61989,0,0.011943602
North Carolina,Davidson,1,8.2,62466,1,0.011015537
North Carolina,Davidson,1,12.1,67399,1,0.021360265
North Carolina,Davidson,1,7,78413,1,0.014380759
North Carolina,Davidson,1,4.7,80606,1,0.032383031
North Carolina,Davidson,0,15.3,64821,0,0.010147933
North Carolina,Davidson,0,16,70000,0,0.048038554
North Carolina,Davidson,1,13,70581,1,0.022089143
North Carolina,Davidson,0,10.3,56509,0,0.035237818
North Carolina,Davidson,0,9.1,58049,0,0.022021185
North Carolina,Davidson,0,6.4,67115,0,0.012336279
North Carolina,Davidson,1,32.2,39286,1,0.10427527
North Carolina,Davidson,1,36.8,28906,1,0.065072954
North Carolina,Davidson,1,20.9,34770,1,0
North Carolina,Davidson,1,27.6,38250,1,0.056126223
North Carolina,Davidson,1,19.4,49037,1,0.01114638
North Carolina,Davidson,1,17.5,42259,1,0.020979708
North Carolina,Davidson,0,6.1,56048,0,0.018683441
North Carolina,Davidson,1,20.7,29320,0,0
North Carolina,Davidson,1,45.8,26173,0,0
North Carolina,Davidson,1,29.3,36920,1,0.014819882
North Carolina,Davidson,1,33.6,33446,1,0.05083103
North Carolina,Davidson,1,13.7,61158,1,0.038427126
North Carolina,Davidson,0,10.1,49184,0,0.013319517
North Carolina,Davidson,0,13.9,59797,0,0.024283103
North Carolina,Davidson,0,17.8,65156,0,0.046311829
North Carolina,Davidson,0,19.9,46723,0,0.087524836
North Carolina,Davidson,0,7.8,58798,0,0
North Carolina,Davidson,0,20.5,48466,0,0.027803059
North Carolina,Davidson,0,8.4,51964,0,0.028117838
North Carolina,Davidson,0,16.1,50018,0,0.041282861
North Carolina,Davidson,0,23.7,40778,0,0.024765297
North Carolina,Davie,0,20.1,47012,0,0.058975502
North Carolina,Davie,0,7.4,66085,0,0.008852604
North Carolina,Davie,1,5.8,86208,1,0.014488545
North Carolina,Davie,0,12,71339,0,0.026500426
North Carolina,Davie,1,24.3,44111,1,0.062881611
North Carolina,Davie,1,16.4,56417,1,0.038643993
North Carolina,Davie,0,18.7,46455,0,0.052192851
North Carolina,Duplin,0,31.4,42877,0,0.056006237
North Carolina,Duplin,0,28.6,46008,0,0.072156811
North Carolina,Duplin,1,29.9,36164,1,0.093511658
North Carolina,Duplin,0,18.3,49284,0,0.016020599
North Carolina,Duplin,0,27.2,44741,0,0.082529312
North Carolina,Duplin,0,24.6,45984,0,0.048098325
North Carolina,Duplin,0,16.3,45000,1,0.089377601
North Carolina,Duplin,0,34.6,48412,0,0.115934875
North Carolina,Duplin,1,19.6,47318,1,0.015764182
North Carolina,Duplin,0,33.8,34125,0,0.040604252
North Carolina,Duplin,0,33.8,30597,0,0.025465896
North Carolina,Durham,1,28,37218,0,0
North Carolina,Durham,1,33,45060,0,0
North Carolina,Durham,1,30.7,41776,0,0
North Carolina,Durham,1,33.6,34871,0,0
North Carolina,Durham,1,18.5,68929,0,0
North Carolina,Durham,1,8.6,95857,0,0
North Carolina,Durham,1,24.5,73048,0,0
North Carolina,Durham,1,45.1,28000,0,0
North Carolina,Durham,1,30.5,61696,0,0
North Carolina,Durham,1,15.5,86538,0,0.00144231
North Carolina,Durham,1,41.9,26548,0,0
North Carolina,Durham,1,37.5,37950,0,0.00075857
North Carolina,Durham,1,44.4,22451,0,0
North Carolina,Durham,1,53.8,21514,0,0
North Carolina,Durham,1,39.3,23261,0,0
North Carolina,Durham,1,32.5,33229,0,0
North Carolina,Durham,1,46.2,31071,0,0
North Carolina,Durham,1,60.1,17292,1,0.189779144
North Carolina,Durham,1,100,0,0,0.004652453
North Carolina,Durham,1,41.2,27168,1,0.073966942
North Carolina,Durham,1,0,0,0,0
North Carolina,Durham,1,8.2,80294,1,0.024214777
North Carolina,Durham,1,5.8,85401,1,0.002003506
North Carolina,Durham,1,2,93247,1,0.020572366
North Carolina,Durham,1,11.8,63415,1,0.008972957
North Carolina,Durham,1,22,52181,1,0.040826544
North Carolina,Durham,1,9.3,82500,1,0.014881116
North Carolina,Durham,1,14.4,53542,1,0.05862332
North Carolina,Durham,0,37.4,25793,0,0.05046453
North Carolina,Durham,1,16.8,42184,1,0.028810663
North Carolina,Durham,1,17.1,37083,0,0.00014999
North Carolina,Durham,0,12,72010,0,0.020581899
North Carolina,Durham,1,24.6,48147,1,0.019358531
North Carolina,Durham,1,9,68498,1,0
North Carolina,Durham,1,14.2,54844,1,0.012563337
North Carolina,Durham,1,0.9,100924,1,0.003407349
North Carolina,Durham,1,15.4,54350,1,0.046979479
North Carolina,Durham,0,6.1,85676,0,0.018087185
North Carolina,Durham,1,5.8,82778,1,0.003399892
North Carolina,Durham,1,0.5,171538,1,0
North Carolina,Durham,1,27,44028,1,0.024742225
North Carolina,Durham,1,10.7,82895,1,0.011106878
North Carolina,Durham,1,16.4,51618,0,0.002267139
North Carolina,Durham,1,33.1,32000,0,0
North Carolina,Durham,1,6.6,113539,1,0.009251608
North Carolina,Durham,1,12,112228,1,0.010863988
North Carolina,Durham,1,15.5,102663,1,0.021842952
North Carolina,Durham,1,3.9,137627,1,0
North Carolina,Durham,1,13.5,80993,1,0.060581514
North Carolina,Durham,1,14.9,65750,1,0.065978611
North Carolina,Durham,1,2.7,106250,1,0
North Carolina,Durham,1,4.1,106597,1,0.006121917
North Carolina,Durham,1,8.5,75821,1,0.017574978
North Carolina,Durham,1,19.8,40863,1,0.053294951
North Carolina,Durham,1,17,52500,1,0.007588071
North Carolina,Durham,0,7,69441,0,0.006632035
North Carolina,Durham,0,5.3,113167,0,0.00604276
North Carolina,Durham,1,26.1,64500,0,0
North Carolina,Durham,1,59.7,19028,0,0
North Carolina,Durham,1,0,0,0,0
North Carolina,Edgecombe,1,40.8,28973,1,0.0363711
North Carolina,Edgecombe,1,35,40533,1,0.001464285
North Carolina,Edgecombe,1,33.7,30518,1,0.061016502
North Carolina,Edgecombe,0,27.7,34111,0,0.025087532
North Carolina,Edgecombe,0,29.2,47011,0,0.079844555
North Carolina,Edgecombe,0,17.7,57205,0,0.042842526
North Carolina,Edgecombe,1,28.6,34879,1,0.128048134
North Carolina,Edgecombe,1,21.4,45538,1,0.056120434
North Carolina,Edgecombe,0,17.1,49643,0,0.043531825
North Carolina,Edgecombe,1,12.1,46958,1,0.003543597
North Carolina,Edgecombe,0,19,46988,0,0.018678328
North Carolina,Edgecombe,0,25.1,46332,0,0.032909853
North Carolina,Edgecombe,0,25.1,40685,0,0.018841597
North Carolina,Edgecombe,0,10.9,60560,0,0.107221542
North Carolina,Forsyth,1,28.2,83750,0,0.046080406
North Carolina,Forsyth,1,59.9,147717,1,0.300022674
North Carolina,Forsyth,1,41.2,25135,1,0.407883859
North Carolina,Forsyth,1,51.2,23942,1,0.169240103
North Carolina,Forsyth,1,40.4,31563,1,0.03091886
North Carolina,Forsyth,1,63,14326,1,0.059136952
North Carolina,Forsyth,1,56.5,24050,0,0
North Carolina,Forsyth,1,62.5,14924,0,0
North Carolina,Forsyth,1,79.3,4432,0,0
North Carolina,Forsyth,1,60.9,11625,0,0
North Carolina,Forsyth,1,42.4,38424,1,0.133876349
North Carolina,Forsyth,1,36.6,37500,1,0.016729378
North Carolina,Forsyth,1,30.2,88594,0,0.002284012
North Carolina,Forsyth,1,2.6,131597,1,0.104681017
North Carolina,Forsyth,1,35.8,89271,1,0.041034685
North Carolina,Forsyth,1,35.8,28024,1,0.079070872
North Carolina,Forsyth,1,40.2,37500,1,0.051755438
North Carolina,Forsyth,1,21.9,41553,1,0.102254189
North Carolina,Forsyth,1,53.8,23504,1,0.242417119
North Carolina,Forsyth,1,30.2,39167,1,0.096157607
North Carolina,Forsyth,1,46,23080,0,0.004821216
North Carolina,Forsyth,1,55.2,28173,0,0
North Carolina,Forsyth,1,23.8,49219,0,0
North Carolina,Forsyth,1,29.5,38667,0,0.020609995
North Carolina,Forsyth,1,28.4,30129,0,0
North Carolina,Forsyth,1,11.6,61667,0,0
North Carolina,Forsyth,1,10.9,68490,0,0
North Carolina,Forsyth,1,4.1,168594,1,0.010511692
North Carolina,Forsyth,1,0.3,147827,0,0
North Carolina,Forsyth,1,11.7,118438,1,0.003617868
North Carolina,Forsyth,1,13,77224,0,0.001419667
North Carolina,Forsyth,1,5.7,75530,1,2.39043E-06
North Carolina,Forsyth,1,41,31456,0,0.005129224
North Carolina,Forsyth,1,23.7,29963,0,0
North Carolina,Forsyth,1,33.9,25745,0,0.005531875
North Carolina,Forsyth,0,7.1,69447,0,0.012344758
North Carolina,Forsyth,1,13.8,50068,1,0.028734118
North Carolina,Forsyth,1,12.2,43375,0,0.002887951
North Carolina,Forsyth,1,15.3,62917,1,0.008730781
North Carolina,Forsyth,1,5.3,62041,1,0.02306
North Carolina,Forsyth,0,8.6,61579,0,0.083631292
North Carolina,Forsyth,1,14.1,52931,1,0.024145105
North Carolina,Forsyth,1,20.8,43056,1,0.017641597
North Carolina,Forsyth,0,11.8,61417,0,0.046688983
North Carolina,Forsyth,1,24.5,45489,1,0.032396977
North Carolina,Forsyth,1,8.3,58504,1,0.025183999
North Carolina,Forsyth,1,6.6,73243,1,0.009067922
North Carolina,Forsyth,1,4.1,88988,1,0.014497013
North Carolina,Forsyth,1,15.1,52206,1,0.051655139
North Carolina,Forsyth,0,2.6,75288,0,0.008988045
North Carolina,Forsyth,1,13.4,81938,1,0.041623462
North Carolina,Forsyth,1,18.1,54000,1,0
North Carolina,Forsyth,1,10.1,75764,1,0.019144452
North Carolina,Forsyth,1,27.2,62747,0,0.001263191
North Carolina,Forsyth,1,12.5,70357,0,0
North Carolina,Forsyth,1,3,72976,1,0
North Carolina,Forsyth,1,22.9,46659,1,0.060337653
North Carolina,Forsyth,1,16.3,67903,1,0.022381621
North Carolina,Forsyth,1,3.8,88807,1,0
North Carolina,Forsyth,0,6.6,89659,0,0.013519342
North Carolina,Forsyth,0,14.3,56250,0,0.082523772
North Carolina,Forsyth,1,14.6,68375,1,0.013146838
North Carolina,Forsyth,1,10.3,55288,1,0.040184552
North Carolina,Forsyth,1,20,54141,1,0.01460938
North Carolina,Forsyth,1,46.1,24648,1,0.057090197
North Carolina,Forsyth,1,40.6,30045,0,0.024285822
North Carolina,Forsyth,1,20.4,45098,1,0.069343588
North Carolina,Forsyth,1,23.9,53759,1,0.027251436
North Carolina,Forsyth,1,33.9,31785,1,0.019216085
North Carolina,Forsyth,1,10.2,56026,1,0.011523672
North Carolina,Forsyth,1,8.1,75993,1,0
North Carolina,Forsyth,1,9.6,58043,1,0.016963822
North Carolina,Forsyth,1,19.9,69158,1,0.071360271
North Carolina,Forsyth,1,31.1,50833,0,0
North Carolina,Forsyth,1,10.7,74360,1,0.00451086
North Carolina,Forsyth,1,25.5,30455,0,0.002097629
North Carolina,Forsyth,1,13.8,65446,1,0.014562873
North Carolina,Forsyth,1,13.6,55156,1,0.002915997
North Carolina,Forsyth,1,4.3,110223,1,0.002365457
North Carolina,Forsyth,1,1.5,167625,1,0
North Carolina,Forsyth,1,1.5,100515,0,0.000391154
North Carolina,Forsyth,1,3.7,100268,1,0.002734459
North Carolina,Forsyth,1,4.3,96011,1,0.024482912
North Carolina,Forsyth,1,5.1,81776,1,0.01092807
North Carolina,Forsyth,1,3.6,99219,1,0.009271026
North Carolina,Forsyth,1,4.1,91566,1,0.002616272
North Carolina,Forsyth,1,8.1,82217,1,0.047693899
North Carolina,Forsyth,1,11.7,67300,1,0.022544822
North Carolina,Forsyth,1,9,85739,1,0.006767929
North Carolina,Forsyth,1,5.7,68141,1,0.010076506
North Carolina,Forsyth,0,16,71818,0,0.051278631
North Carolina,Forsyth,1,8.1,76059,1,0
North Carolina,Forsyth,0,7.4,75615,0,0.017832833
North Carolina,Franklin,0,21,33563,0,0.066170654
North Carolina,Franklin,0,24.6,42121,1,0.067420118
North Carolina,Franklin,0,22.1,47151,0,0.10716816
North Carolina,Franklin,1,31.9,34523,1,0.070619461
North Carolina,Franklin,0,15.7,47849,0,0.056497175
North Carolina,Franklin,0,21.3,42067,0,0.083559032
North Carolina,Franklin,0,6.5,74388,0,0.018823411
North Carolina,Franklin,0,7.4,63065,0,0.028389238
North Carolina,Franklin,0,14.9,65305,0,0
North Carolina,Franklin,0,13,51548,0,0.073641025
North Carolina,Franklin,0,20,36118,0,0.055427161
North Carolina,Franklin,0,10.3,57648,0,0.031691857
North Carolina,Gaston,0,14,73945,0,0.026110628
North Carolina,Gaston,1,15,56842,1,0.091867661
North Carolina,Gaston,0,11.4,50844,0,0.034516718
North Carolina,Gaston,0,6.7,72500,0,0.024564844
North Carolina,Gaston,1,14.1,61489,1,0.042878246
North Carolina,Gaston,0,19.6,60500,0,0.054716918
North Carolina,Gaston,0,22.8,46974,0,0.030943132
North Carolina,Gaston,1,17,62171,1,0.045050882
North Carolina,Gaston,0,11.5,60440,0,0.025341863
North Carolina,Gaston,0,11,46434,0,0.076681456
North Carolina,Gaston,0,18.1,56065,0,0.020278144
North Carolina,Gaston,0,19,47500,0,0.010351937
North Carolina,Gaston,1,12.2,47171,1,0.007283936
North Carolina,Gaston,1,8,54970,1,0.008548988
North Carolina,Gaston,0,14.7,37750,0,0.041123448
North Carolina,Gaston,0,31,34674,0,0.030541616
North Carolina,Gaston,1,23,44107,0,0.001719346
North Carolina,Gaston,1,23.6,39575,0,0.004047712
North Carolina,Gaston,0,19.4,43125,0,0
North Carolina,Gaston,1,6.4,82288,1,0.01224208
North Carolina,Gaston,1,10.8,63175,1,0.000129457
North Carolina,Gaston,1,16.1,65870,1,0.105016414
North Carolina,Gaston,1,21.8,33770,0,0
North Carolina,Gaston,1,11.2,61346,1,0.003290216
North Carolina,Gaston,1,29.3,45865,0,0.000850174
North Carolina,Gaston,1,12.1,49821,1,0.055468787
North Carolina,Gaston,1,21.4,37837,1,0.038521918
North Carolina,Gaston,1,33.6,34931,1,0.057085814
North Carolina,Gaston,1,7.6,48698,0,0.000377874
North Carolina,Gaston,1,46.9,29167,1,0.037464378
North Carolina,Gaston,0,23.2,40990,0,0.061799501
North Carolina,Gaston,1,15.8,50000,1,0.018861008
North Carolina,Gaston,1,15.8,54025,1,0.016889288
North Carolina,Gaston,1,28.7,43947,1,0.020547027
North Carolina,Gaston,1,31.2,31595,0,0.002888938
North Carolina,Gaston,1,48.1,20372,1,0.123840862
North Carolina,Gaston,1,33,28625,1,0.085690753
North Carolina,Gaston,1,22.9,46875,1,0.11597808
North Carolina,Gaston,1,16,47566,0,0.002147126
North Carolina,Gaston,1,15.2,66724,0,0.001228453
North Carolina,Gaston,1,24.8,40069,1,0.032704715
North Carolina,Gaston,1,11.8,68171,1,0.025310106
North Carolina,Gaston,1,3.5,118958,1,0.047893343
North Carolina,Gaston,1,5.1,93026,1,0.00681431
North Carolina,Gaston,1,8.5,63654,0,0.00230863
North Carolina,Gaston,1,11.1,63750,0,0.001057016
North Carolina,Gaston,1,7.5,81944,0,0.004605764
North Carolina,Gaston,1,4.3,83774,1,0.004995034
North Carolina,Gaston,1,7.4,68333,0,0
North Carolina,Gaston,1,9.5,83017,0,0
North Carolina,Gaston,1,16.4,58281,0,0.008665217
North Carolina,Gaston,1,17.8,47108,0,0
North Carolina,Gaston,1,26.5,37120,0,0
North Carolina,Gaston,1,43,31710,0,0
North Carolina,Gaston,1,21.8,31288,0,0
North Carolina,Gaston,1,20.7,63942,1,0.013499902
North Carolina,Gaston,1,28.7,41905,0,0
North Carolina,Gaston,1,34.4,32674,0,0
North Carolina,Gaston,1,4.1,84960,1,0.0108839
North Carolina,Gaston,1,10,83906,1,0.012588019
North Carolina,Gaston,1,10.1,52625,1,0
North Carolina,Gaston,0,14.9,80938,0,0.057728119
North Carolina,Gaston,0,14.8,71607,0,0.034048198
North Carolina,Gaston,1,30.1,32415,1,0.050948586
North Carolina,Gaston,1,13.2,49627,1,0.043508298
North Carolina,Gates,0,16.5,51643,0,0.026341021
North Carolina,Gates,0,15,57500,0,0.042364343
North Carolina,Gates,0,16.7,59948,0,0.028548472
North Carolina,Graham,0,15.1,52574,0,0.077473342
North Carolina,Graham,0,22.5,41520,0,0.00746013
North Carolina,Graham,0,25.5,39583,0,0.051112871
North Carolina,Granville,0,22.2,51364,1,0.088738773
North Carolina,Granville,0,12,54010,1,0.017541899
North Carolina,Granville,0,20,60682,0,0.009348181
North Carolina,Granville,0,16.5,46452,0,0.031951144
North Carolina,Granville,1,29.2,44087,0,0.00534145
North Carolina,Granville,0,23.6,49688,0,0.048732736
North Carolina,Granville,0,12.5,64216,0,0.031648808
North Carolina,Granville,0,10,73534,0,0.013314548
North Carolina,Granville,0,8.5,67258,0,0.021906118
North Carolina,Granville,0,6.5,65104,0,0.014521063
North Carolina,Granville,1,33.3,41827,1,0.052349051
North Carolina,Granville,1,13.4,47123,1,0.045092191
North Carolina,Granville,1,0,0,1,0
North Carolina,Greene,0,26.9,50441,0,0.038972756
North Carolina,Greene,0,33.6,40625,0,0.064103769
North Carolina,Greene,0,20.1,53373,0,0.04922002
North Carolina,Greene,0,23.4,50887,0,0.040191473
North Carolina,Guilford,1,23,32500,0,0
North Carolina,Guilford,1,27.2,35168,0,0
North Carolina,Guilford,1,27.8,28704,0,0
North Carolina,Guilford,1,11.5,91375,0,0
North Carolina,Guilford,1,10,78897,0,0
North Carolina,Guilford,1,7,131034,0,0
North Carolina,Guilford,1,12.5,108750,0,0.001137554
North Carolina,Guilford,1,23.6,56522,1,0.012732086
North Carolina,Guilford,1,44.7,74750,1,0.046998361
North Carolina,Guilford,1,22.4,69286,0,0.012724731
North Carolina,Guilford,1,42.2,89500,1,0.018891501
North Carolina,Guilford,1,21.6,71483,0,0.001855692
North Carolina,Guilford,1,43.6,62375,0,0
North Carolina,Guilford,1,36.8,26071,0,0
North Carolina,Guilford,1,34.2,25483,0,0.00566185
North Carolina,Guilford,1,22,35227,1,0.058160383
North Carolina,Guilford,1,46.4,28391,1,0.010802246
North Carolina,Guilford,1,38.9,31414,1,0.038866614
North Carolina,Guilford,1,68.5,13039,1,0.161576357
North Carolina,Guilford,1,37.7,27528,1,0.08323175
North Carolina,Guilford,1,20.6,42067,0,0
North Carolina,Guilford,1,35.8,40554,0,0.003437014
North Carolina,Guilford,1,24.6,35575,1,0.024970281
North Carolina,Guilford,1,32.1,27344,1,0.134618245
North Carolina,Guilford,1,14.3,68245,0,0.000954822
North Carolina,Guilford,1,25.4,42000,0,0
North Carolina,Guilford,1,1.8,112500,1,0.00734367
North Carolina,Guilford,1,7.2,66250,0,0
North Carolina,Guilford,1,3.3,96750,0,0
North Carolina,Guilford,1,4.2,111875,0,0
North Carolina,Guilford,1,2.5,101750,1,0.005989703
North Carolina,Guilford,1,23.2,33509,1,0.013830648
North Carolina,Guilford,1,19.5,40948,0,0
North Carolina,Guilford,1,4.3,60000,1,0.004815269
North Carolina,Guilford,1,27.7,26534,0,0
North Carolina,Guilford,1,19.1,49125,0,1.65196E-05
North Carolina,Guilford,1,29.8,52604,1,0.005137037
North Carolina,Guilford,1,36.7,31364,1,0.020513498
North Carolina,Guilford,1,29.5,37883,1,0.007249883
North Carolina,Guilford,1,19.4,48047,0,0.000545749
North Carolina,Guilford,1,14.1,61500,0,0.001723043
North Carolina,Guilford,1,30.5,33463,0,0.002293916
North Carolina,Guilford,1,41.7,30612,1,0.013644048
North Carolina,Guilford,1,45,21798,1,0.032548121
North Carolina,Guilford,1,45.2,23233,0,0.009376929
North Carolina,Guilford,0,22.1,52171,0,0.014100012
North Carolina,Guilford,1,20.2,44821,1,0.002698988
North Carolina,Guilford,1,15.1,57604,1,0.018965332
North Carolina,Guilford,1,39.4,30707,0,0
North Carolina,Guilford,1,33.3,43750,0,0
North Carolina,Guilford,1,13.8,72277,1,0.01862952
North Carolina,Guilford,1,37.5,28297,0,0.000175861
North Carolina,Guilford,1,68.2,13398,1,0.065318921
North Carolina,Guilford,1,47.7,25464,1,0.08011275
North Carolina,Guilford,1,43.5,25719,1,0.067493351
North Carolina,Guilford,1,50.7,19037,1,0.226463797
North Carolina,Guilford,1,16.9,42477,1,0.023632688
North Carolina,Guilford,1,15.9,66803,1,0.005460883
North Carolina,Guilford,1,28.1,40091,0,0
North Carolina,Guilford,1,16.5,49301,0,0.004676506
North Carolina,Guilford,1,23.4,39794,0,7.59441E-05
North Carolina,Guilford,1,17.2,43787,0,0.000784335
North Carolina,Guilford,1,8.4,62875,1,0.049659376
North Carolina,Guilford,1,40.5,32426,0,0.038012125
North Carolina,Guilford,1,33.8,29066,1,0.011472225
North Carolina,Guilford,1,42.4,27208,1,0.139867225
North Carolina,Guilford,0,11,51500,0,0.024893904
North Carolina,Guilford,0,10.1,57411,0,0.021275228
North Carolina,Guilford,0,9.9,59677,0,0.001515181
North Carolina,Guilford,0,5.4,67284,0,0.015026117
North Carolina,Guilford,1,37,34171,1,0.043299923
